nom_fichier,categorie,is_valid,siret_extracted,tva_extracted,iban_extracted,bic_extracted,date_extracted,siret_correct,tva_correct,iban_correct,bic_correct,date_correct
eccec4e9df269750a44bcb2d9d31f4c9.pdf,attestation_siret,True,,,,,1979-11-23,True,True,True,True,False
eee8a18ae8453201e6191668dfbffb09.pdf,attestation_siret,True,,,,,1994-07-06,True,True,True,True,False
ef724a11b5aa560264cb0c064c8790bc.pdf,attestation_siret,True,66938011500859,,,,2008-01-18,False,True,True,True,False
efcc6fb587a9dd256030b84b2a1de8a8.pdf,attestation_siret,True,10371705400771,,,,2007-12-22,False,True,True,True,False
f0c7adb3ede2d76231518b6dd72afb20.pdf,attestation_siret,True,35048889600282,,,,1994-03-15,False,True,True,True,False
f1ade73a2895880f817e1cf9f1bc3f14.pdf,attestation_siret,True,10371705400912,,,,2024-01-19,False,True,True,True,False
f39da23bdbeb76451fc5b7c81158ae1a.pdf,attestation_siret,True,67808562200671,,,,2017-07-07,False,True,True,True,False
f3f29d7111bd6ded6550cbf42ed1396c.pdf,attestation_siret,True,47264908600999,,,,1976-02-26,False,True,True,True,False
f4bc1f165a75e6bb1a684e0cdbb18fc7.pdf,attestation_siret,True,03136502600462,,,,2024-01-22,False,True,True,True,False
f4fb916ad70af0350dff97deed662519.pdf,attestation_siret,True,86632663000526,,,,1998-09-25,False,True,True,True,False
f5a19bae41257da25c276f83afa2ba4a.pdf,attestation_siret,True,60049082500574,,,,1990-06-09,False,True,True,True,False
f7f643d6ee7f9925c66d0fc586da97b8.pdf,attestation_siret,True,88574489600170,,,,1973-03-31,False,True,True,True,False
fb1afb9075e9b62714716cd30bfbc8ae.pdf,attestation_siret,True,12345678901234,,,,2022-01-26,False,True,True,True,False
fbdcdf676790f93d1e679851b48443a6.pdf,attestation_siret,True,,,,,2014-12-23,True,True,True,True,False
fc28cd8874c3a272d3bac5112f7dcdf1.pdf,attestation_siret,True,12345678901234,,,,1982-02-17,False,True,True,True,False
fd274489b71c33dacfbd44f4e2fbba19.pdf,attestation_siret,True,09480141200902,,,,2019-05-08,False,True,True,True,False
fd8e362ed21d4fc617984379e5ebaaf5.pdf,attestation_siret,True,,,,,1982-01-19,True,True,True,True,False
fdcfdd28ff3dcbae7017ff68aafac38b.pdf,attestation_siret,True,87716947400419,,,,2012-12-27,False,True,True,True,False
fea4f0b851553a9e46d76294f87331f6.pdf,attestation_siret,True,47423122200529,,,,2011-12-26,False,True,True,True,False
ff5f97bc802d5ea455144b322e0bbd72.pdf,attestation_siret,True,80856271400614,,,,2017-07-07,False,True,True,True,False
011ac87debe8d38eecea42d06afcdbe9.pdf,attestation_urssaf,True,,,,,1990-08-20,True,True,True,True,False
01ba62fa9995429ddf1e5206d0869db2.pdf,attestation_urssaf,True,,,,,1984-04-12,True,True,True,True,False
029a54deb7f58d06ddf2bd14ae4b99a1.pdf,attestation_urssaf,True,,,,,1989-05-09,True,True,True,True,False
057e96a183f9423ac3eca9711e11d906.pdf,attestation_urssaf,True,,,,,2002-01-25,True,True,True,True,False
0733df03450f6b2e36178a1372d2c9ca.pdf,attestation_urssaf,True,,,,,1998-05-24,True,True,True,True,False
08981f06e72bd7eec477ae378ee3d437.pdf,attestation_urssaf,True,,,,,1977-07-24,True,True,True,True,False
094de6c63134c5bfe0d716c00e1242a8.pdf,attestation_urssaf,True,,,,,1975-10-06,True,True,True,True,False
09e00729d3dce053d22cdf3f764cb04b.pdf,attestation_urssaf,True,,,,,2013-12-18,True,True,True,True,False
0a25ab5eaaa8f87ac4ed5af201aed887.pdf,attestation_urssaf,True,,,,,1975-12-18,True,True,True,True,False
0ab6f53b1b51a5ab818abbb738ea8d84.pdf,attestation_urssaf,True,,,,,2025-02-09,True,True,True,True,False
0b2e31ccd65c4360c152a780b868ee75.pdf,attestation_urssaf,True,,,,,1997-01-20,True,True,True,True,False
0c8b72fc9fcfe3f19b8fa5d47828636b.pdf,attestation_urssaf,True,,,,,2017-12-14,True,True,True,True,False
0d661279b05c28eb0a3e280d9281e464.pdf,attestation_urssaf,True,,,,,1998-01-06,True,True,True,True,False
0f1630b8b3d236cdf9a501752ba62d48.pdf,attestation_urssaf,True,,,,,2016-06-09,True,True,True,True,False
110ba7d9745fa87a505fdaefba9947da.pdf,attestation_urssaf,True,,,,,1996-09-06,True,True,True,True,False
115127b2ba3bfba181a70dc9c6fd3b3f.pdf,attestation_urssaf,True,,,,,1986-08-30,True,True,True,True,False
14ec531d86a5322bfca2fba99feede5c.pdf,attestation_urssaf,True,,,,,1993-01-18,True,True,True,True,False
15d26a88fc8f09649474e46dc733fd48.pdf,attestation_urssaf,True,,,,,2001-09-01,True,True,True,True,False
16b67697ce244232d7059ce50ec82298.pdf,attestation_urssaf,True,,,,,1981-12-31,True,True,True,True,False
1affbbda7b2ad9a8c34f16332c332dc6.pdf,attestation_urssaf,True,,,,,1977-02-08,True,True,True,True,False
1ba5066423f8d73d7c3d0315661e55ae.pdf,attestation_urssaf,True,,,,,2008-09-18,True,True,True,True,False
1cbbfcf1d6ca5685e1e389d5c08da98e.pdf,attestation_urssaf,True,,,,,2022-04-22,True,True,True,True,False
1e23ba6f771c14b22303d339d5050c6b.pdf,attestation_urssaf,True,,,,,2017-03-03,True,True,True,True,False
1f82a67d771801db5d3c905e2627a470.pdf,attestation_urssaf,True,,,,,1987-03-29,True,True,True,True,False
214f1be497c11c55fbc7f6d0fb4b76fb.pdf,attestation_urssaf,True,,,,,1993-11-28,True,True,True,True,False
2183065805619250239d5646a81bddc3.pdf,attestation_urssaf,True,,,,,2012-11-30,True,True,True,True,False
22ce45e1dd071c7d6c387a3618958a33.pdf,attestation_urssaf,True,,,,,1978-12-20,True,True,True,True,False
24f5fb45693705b323147d166722e14f.pdf,attestation_urssaf,True,,,,,1982-10-02,True,True,True,True,False
2591b0905927e9d761959a9c4571045d.pdf,attestation_urssaf,True,,,,,1973-09-15,True,True,True,True,False
26756b21413dec8653273cead08f37e0.pdf,attestation_urssaf,True,,,,,2003-12-07,True,True,True,True,False
27cfab5b4f3ed1af7c143992a3296fd2.pdf,attestation_urssaf,True,,,,,1980-06-26,True,True,True,True,False
2cc2e584441ff3c5e530a82821ce7c63.pdf,attestation_urssaf,True,,,,,1971-07-15,True,True,True,True,False
30dec9566016d2927e56d13142c80126.pdf,attestation_urssaf,True,,,,,1990-05-25,True,True,True,True,False
3162308c454f8ad6ba446ca320b1d468.pdf,attestation_urssaf,True,,,,,2011-02-18,True,True,True,True,False
32652bbc57e39cc5e7c2e313708bd78c.pdf,attestation_urssaf,True,,,,,1996-05-11,True,True,True,True,False
32678abbab0b9f15142ac9d6ddd46069.pdf,attestation_urssaf,True,,,,,2011-08-02,True,True,True,True,False
330f3c04dd4a376693c53856525b3e35.pdf,attestation_urssaf,True,,,,,1970-03-24,True,True,True,True,False
3a41bb450083dcade16109ad9fb7233e.pdf,attestation_urssaf,True,,,,,1971-09-12,True,True,True,True,False
3adb358a5c719cdb56b93fc4f9c3bb22.pdf,attestation_urssaf,True,,,,,2007-02-24,True,True,True,True,False
3cd08dda4b757c23cddcea578741458a.pdf,attestation_urssaf,True,,,,,1985-06-07,True,True,True,True,False
3dbc5b13b96597e04be9a79def82719f.pdf,attestation_urssaf,True,,,,,2025-05-21,True,True,True,True,False
3df777e3ac4b39943b124cca4ca429b1.pdf,attestation_urssaf,True,,,,,1997-05-01,True,True,True,True,False
3e1c686bbd7febd8e8d297754ce734db.pdf,attestation_urssaf,True,,,,,1981-12-31,True,True,True,True,False
3e7273eb5d0df9834cafc4d1e91ceccd.pdf,attestation_urssaf,True,,,,,1995-07-22,True,True,True,True,False
3e90153e35b031d39a1565f749c75a9b.pdf,attestation_urssaf,True,,,,,2003-05-18,True,True,True,True,False
3f53b45cab32d7223541a6d66545fab4.pdf,attestation_urssaf,True,,,,,2000-03-10,True,True,True,True,False
405672d1ef10846049c3db03f89d55c3.pdf,attestation_urssaf,True,,,,,2017-03-03,True,True,True,True,False
415327188d7cb7d5753226708b82dbbb.pdf,attestation_urssaf,True,,,,,2022-05-20,True,True,True,True,False
4227d3cd720833e334db8750a80df4d5.pdf,attestation_urssaf,True,,,,,1975-03-26,True,True,True,True,False
43dfcf38b4638a5e1594131ef1215100.pdf,attestation_urssaf,True,,,,,2013-12-04,True,True,True,True,False
44878b5d8747d4c40f2cbe18d6576af2.pdf,attestation_urssaf,True,,,,,1972-07-01,True,True,True,True,False
44fa4807a0bd2267d593fdbe2301dd2e.pdf,attestation_urssaf,True,,,,,2005-06-07,True,True,True,True,False
4519e2936e996d51309cf63f896dfc32.pdf,attestation_urssaf,True,,,,,2009-01-27,True,True,True,True,False
472388e23777063ceb9160cf62394da1.pdf,attestation_urssaf,True,,,,,1993-11-03,True,True,True,True,False
4787368976a7e6839072de62e1fe61f3.pdf,attestation_urssaf,True,,,,,1976-04-04,True,True,True,True,False
4887b4d23c464ee3f8ee401712da0d0e.pdf,attestation_urssaf,True,,,,,2025-12-02,True,True,True,True,False
49752c905dfdabc494769d12f9819fd1.pdf,attestation_urssaf,True,,,,,1981-08-16,True,True,True,True,False
4afedabfc938b3de1036b62043a67eaf.pdf,attestation_urssaf,True,,,,,1977-07-24,True,True,True,True,False
4b5cf371549f1f49a42d76845d5df012.pdf,attestation_urssaf,True,,,,,2023-12-12,True,True,True,True,False
4c5385702a5832313706c4622b298ca6.pdf,attestation_urssaf,True,,,,,1998-04-14,True,True,True,True,False
4cf7c6f5580ac2b79606eb1a932cee81.pdf,attestation_urssaf,True,,,,,1972-09-23,True,True,True,True,False
4e13a53e7c8ddbef2d72d21e1258a269.pdf,attestation_urssaf,True,,,,,1975-10-06,True,True,True,True,False
4fc59a9c180975d15475048197bc2f13.pdf,attestation_urssaf,True,,,,,1996-07-18,True,True,True,True,False
4fd2e4e5a9278aa0a7b91c3ff790f4b5.pdf,attestation_urssaf,True,,,,,1984-05-28,True,True,True,True,False
4fe0cdf8cfc319bc05bf892200e5da84.pdf,attestation_urssaf,True,,,,,1984-04-12,True,True,True,True,False
50dced4589bb18c0a428dff2af5f25ee.pdf,attestation_urssaf,True,,,,,1978-08-20,True,True,True,True,False
54276e282562f2e0175f9aa49e4bfac1.pdf,attestation_urssaf,True,,,,,2019-12-09,True,True,True,True,False
55d028a989cd96d210c9e57a5b4b3346.pdf,attestation_urssaf,True,,,,,1981-02-23,True,True,True,True,False
59b3c72538f938d2b5bafc02fec765d0.pdf,attestation_urssaf,True,,,,,2023-12-12,True,True,True,True,False
59d411e8917b66add9d91273898760bf.pdf,attestation_urssaf,True,,,,,1989-09-21,True,True,True,True,False
59de3bbf52efcb5e59c6d72513cf2d85.pdf,attestation_urssaf,True,,,,,2024-12-25,True,True,True,True,False
5a08bee362e2ecb18b22579bd6f98a39.pdf,attestation_urssaf,True,,,,,1974-08-16,True,True,True,True,False
5a4c7780bbdeb5ef67387a36833cf334.pdf,attestation_urssaf,True,,,,,2017-05-20,True,True,True,True,False
5ab20f28747b9803d48ed7cd054831fe.pdf,attestation_urssaf,True,,,,,2005-05-14,True,True,True,True,False
5b075db10708ae41bde91c3a00a85b78.pdf,attestation_urssaf,True,,,,,2006-09-10,True,True,True,True,False
5b7987eeed0aed4dcc98bbb5461c4683.pdf,attestation_urssaf,True,,,,,1971-01-15,True,True,True,True,False
5c5dcbf936af665ab294e1760f9c14c1.pdf,attestation_urssaf,True,,,,,1975-11-20,True,True,True,True,False
5e2c1652d0102ad00b4699c5be0c6198.pdf,attestation_urssaf,True,,,,,2014-11-09,True,True,True,True,False
5ee959dd1a60a4d8f9007ce0e53c14bc.pdf,attestation_urssaf,True,,,,,2014-11-09,True,True,True,True,False
5f65e5b7a98f61a9c010f171e4888b8d.pdf,attestation_urssaf,True,,,,,1996-05-11,True,True,True,True,False
6080465c07810dc98f6a9c3c9aa94029.pdf,attestation_urssaf,True,,,,,2012-10-28,True,True,True,True,False
60f2a3d060ad2bbf89e650073f1c3bfd.pdf,attestation_urssaf,True,,,,,2012-04-03,True,True,True,True,False
624436cc7ecf82d4cf801c0529a24f1d.pdf,attestation_urssaf,True,,,,,1996-01-19,True,True,True,True,False
6269d3d660b8e00166daeae52d485f4f.pdf,attestation_urssaf,True,,,,,2019-10-07,True,True,True,True,False
64d0caaf5352688ecac9621888c7d6d2.pdf,attestation_urssaf,True,,,,,1998-03-09,True,True,True,True,False
64e1a05f5eb5377c485072587f51e969.pdf,attestation_urssaf,True,,,,,1996-07-18,True,True,True,True,False
65983eef850fd6a10971480c3c9d6ad7.pdf,attestation_urssaf,True,,,,,2012-11-30,True,True,True,True,False
659f11b015a2f2094f9eea2f119415c4.pdf,attestation_urssaf,True,,,,,2012-04-03,True,True,True,True,False
668e66aba6ad59c7ce88b3564674f154.pdf,attestation_urssaf,True,,,,,1992-03-17,True,True,True,True,False
672f438954219fe7be372a5c22b76f80.pdf,attestation_urssaf,True,,,,,2006-09-10,True,True,True,True,False
6745b5387236175397ec1d74201e0ac1.pdf,attestation_urssaf,True,,,,,1973-09-15,True,True,True,True,False
6a0f8827bf50880d76739619cd20f160.pdf,attestation_urssaf,True,,,,,1991-08-26,True,True,True,True,False
6aba859ea0872b8d8e1e8c30a00fd55c.pdf,attestation_urssaf,True,,,,,2005-08-19,True,True,True,True,False
6cd5b0fb4a50e379438c412ce51e55f7.pdf,attestation_urssaf,True,,,,,2013-12-18,True,True,True,True,False
6d26be84d9fa301ad5fcb6915e5737d3.pdf,attestation_urssaf,True,,,,,1977-02-08,True,True,True,True,False
6d8e440e6a1a0073b400ee498f756774.pdf,attestation_urssaf,True,,,,,1975-11-20,True,True,True,True,False
6da8bc09bec4a3900d71134b7d481ec7.pdf,attestation_urssaf,True,,,,,2001-05-15,True,True,True,True,False
6eab2ad661a5767998b3ae0f5741de67.pdf,attestation_urssaf,True,,,,,2011-09-06,True,True,True,True,False
6f388e790e68c990e4976fd88e0c4382.pdf,attestation_urssaf,True,,,,,1994-03-15,True,True,True,True,False
711a04115257e7b4c7ca16b888e88bb8.pdf,attestation_urssaf,True,,,,,1977-10-08,True,True,True,True,False
720b6361483ab1bbcdc985013ea6d849.pdf,attestation_urssaf,True,,,,,1971-07-15,True,True,True,True,False
763102aabcabe63536bd7da9813f959d.pdf,attestation_urssaf,True,,,,,2017-05-20,True,True,True,True,False
781ed786f810b016fd91d9bd4c0c3432.pdf,attestation_urssaf,True,,,,,2011-09-06,True,True,True,True,False
791632d26003bccae80c2c0133ecdd24.pdf,attestation_urssaf,True,,,,,1982-07-22,True,True,True,True,False
7928479a5f34c45df364d849b72bdeb8.pdf,attestation_urssaf,True,,,,,2007-05-09,True,True,True,True,False
79c479eaa2d59993b6425d4d8ce040a9.pdf,attestation_urssaf,True,,,,,2016-06-20,True,True,True,True,False
7a83f99063b2d7f9c8b614cd65b080c8.pdf,attestation_urssaf,True,,,,,2023-09-17,True,True,True,True,False
7c2566f555fe7725ecb890efe2897e66.pdf,attestation_urssaf,True,,,,,1977-10-08,True,True,True,True,False
806ce633eabcede03cb8cbe01ef17c45.pdf,attestation_urssaf,True,,,,,2009-03-22,True,True,True,True,False
8094ea9325141fdbfdedecca6315ae59.pdf,attestation_urssaf,True,,,,,2012-02-13,True,True,True,True,False
827c4a273cb5c8d7fa7f09c623dd3e6e.pdf,attestation_urssaf,True,,,,,2010-05-18,True,True,True,True,False
8294d43f6e404fc2455461cca9fb793d.pdf,attestation_urssaf,True,,,,,2001-09-01,True,True,True,True,False
8373b95124db90d4fb73273bf3d7dd96.pdf,attestation_urssaf,True,,,,,1975-11-28,True,True,True,True,False
838de903f7f50abe8929825a33b35e79.pdf,attestation_urssaf,True,,,,,2011-06-07,True,True,True,True,False
83fa7a3b9858ab89b91a15e00b65df84.pdf,attestation_urssaf,True,,,,,1991-09-20,True,True,True,True,False
8580ef2c8e4c2ea6f47e58c44e7b6738.pdf,attestation_urssaf,True,,,,,2021-04-27,True,True,True,True,False
85bc34374bf7f33053280858dd1c6ea3.pdf,attestation_urssaf,True,,,,,1970-04-17,True,True,True,True,False
85e5f84ecaeaeef6faf5d738d7fa7eec.pdf,attestation_urssaf,True,,,,,1978-08-20,True,True,True,True,False
863aaf828180de3e1c80cc3324b0103d.pdf,attestation_urssaf,True,,,,,2006-09-21,True,True,True,True,False
8ac3ddb30246dfeb5d86a0876a9d5c06.pdf,attestation_urssaf,True,,,,,1986-10-14,True,True,True,True,False
8b16e7f30450a55a8a9055dd95dd04e4.pdf,attestation_urssaf,True,,,,,2006-09-21,True,True,True,True,False
8b7e1e9da715a80b4e980ea855d8b466.pdf,attestation_urssaf,True,,,,,2007-02-24,True,True,True,True,False
8d01a3e64ed5509db304ae1ebd1b63bf.pdf,attestation_urssaf,True,,,,,1971-09-12,True,True,True,True,False
8d2fe1aac2bc431a1a798581c99dc51c.pdf,attestation_urssaf,True,,,,,1980-09-25,True,True,True,True,False
8fedd2a3325297afe56f411adb490d45.pdf,attestation_urssaf,True,,,,,1995-07-22,True,True,True,True,False
912ad46e849bd15f72b7143aa41ab231.pdf,attestation_urssaf,True,,,,,2009-01-27,True,True,True,True,False
914bfff6ed02cf9b99b30b96e9a66db0.pdf,attestation_urssaf,True,,,,,1975-03-26,True,True,True,True,False
9204bc693ad76e54200d4da701e22d42.pdf,attestation_urssaf,True,,,,,2018-10-22,True,True,True,True,False
92ee5a414e65c856f6d6425f65470303.pdf,attestation_urssaf,True,,,,,1990-05-25,True,True,True,True,False
9318130bda4463222417f3808e27e1fc.pdf,attestation_urssaf,True,,,,,2023-09-05,True,True,True,True,False
933c1ed20ba3d5dae9ef024d9aac6004.pdf,attestation_urssaf,True,,,,,1995-01-30,True,True,True,True,False
936b29e2ce44faa19d9219ffc264769f.pdf,attestation_urssaf,True,,,,,2022-02-20,True,True,True,True,False
94dd9a31d7bbd1400dcc53e09d5cff01.pdf,attestation_urssaf,True,,,,,2006-06-20,True,True,True,True,False
9526cff783b09c0826dca91b31df0c19.pdf,attestation_urssaf,True,,,,,1977-08-16,True,True,True,True,False
9630878fca9aa2af0e279944703bcbe4.pdf,attestation_urssaf,True,,,,,2010-11-30,True,True,True,True,False
9754ed4d87e60870e38d0852055c6ab5.pdf,attestation_urssaf,True,,,,,1996-01-19,True,True,True,True,False
97b1638e72938da54173b1af4adcbdf3.pdf,attestation_urssaf,True,,,,,1987-03-29,True,True,True,True,False
99a9378956477c93f0aa7bf5b94f63d9.pdf,attestation_urssaf,True,,,,,2016-11-11,True,True,True,True,False
99aebf65d0b3df3911fa9af5a8774631.pdf,attestation_urssaf,True,,,,,1972-12-30,True,True,True,True,False
99c9b73c150a8750d0fda710d00250f7.pdf,attestation_urssaf,True,,,,,2009-06-15,True,True,True,True,False
9c11b7a9d580f67b355978780e4c200d.pdf,attestation_urssaf,True,,,,,1974-04-14,True,True,True,True,False
9c1469e4fd999ee766881aeb6e45af0e.pdf,attestation_urssaf,True,,,,,2015-05-07,True,True,True,True,False
9cae308051e6d6824833cbaabf68d64d.pdf,attestation_urssaf,True,,,,,2022-12-06,True,True,True,True,False
9e36a13c7e2c6dbd26176d9e4efe0bed.pdf,attestation_urssaf,True,,,,,2024-05-30,True,True,True,True,False
9ee2a94cc6428f3559d2f6792d9b295e.pdf,attestation_urssaf,True,,,,,2017-11-10,True,True,True,True,False
9f42b71f3fcab71022a538b2430b34c9.pdf,attestation_urssaf,True,,,,,1984-05-28,True,True,True,True,False
a20dbb4ac80187c6c293c3cea06475ae.pdf,attestation_urssaf,True,,,,,2023-03-02,True,True,True,True,False
a32f09fc9c6f4192d8c7aa703e69eea0.pdf,attestation_urssaf,True,,,,,2000-03-16,True,True,True,True,False
a62d11a66f6fe949bf7687c89df074d1.pdf,attestation_urssaf,True,,,,,2001-04-05,True,True,True,True,False
a6ec8fa6400de30d31245b9611942ddc.pdf,attestation_urssaf,True,,,,,2025-12-02,True,True,True,True,False
a7af4a40f04d66f0996d17c68a26f01d.pdf,attestation_urssaf,True,,,,,1972-05-16,True,True,True,True,False
a945d2e0639edd4ace3abe51718b5ab6.pdf,attestation_urssaf,True,,,,,2018-10-22,True,True,True,True,False
aad3e0da448ac46d6439a6a8b3cf3e71.pdf,attestation_urssaf,True,,,,,2001-08-06,True,True,True,True,False
adf30f35c80765180fc3f1611cbee31b.pdf,attestation_urssaf,True,,,,,1974-09-27,True,True,True,True,False
afaadc851340e59b159cda8da93920fa.pdf,attestation_urssaf,True,,,,,2019-11-30,True,True,True,True,False
b0209ffb28d537732618519c52752929.pdf,attestation_urssaf,True,,,,,2001-01-01,True,True,True,True,False
b1f4b7ca466364c5eca7806c935e6244.pdf,attestation_urssaf,True,,,,,1979-11-23,True,True,True,True,False
b204584750e1f9fe46a3f30a02cb7dcd.pdf,attestation_urssaf,True,,,,,2000-03-16,True,True,True,True,False
b2aa6e57ad5f6fd9e48b451628ae1d22.pdf,attestation_urssaf,True,,,,,1973-06-08,True,True,True,True,False
b3558de865460b6115c7c29f2ac6315e.pdf,attestation_urssaf,True,,,,,2012-10-28,True,True,True,True,False
b36128c5d8c829ab377e0d8e082e3a05.pdf,attestation_urssaf,True,,,,,1994-03-07,True,True,True,True,False
b6066dfcadef5b8711e7234bcf380201.pdf,attestation_urssaf,True,,,,,1998-05-24,True,True,True,True,False
b9099ff6472c99369369ec09b146cad1.pdf,attestation_urssaf,True,,,,,2019-11-30,True,True,True,True,False
b98a28948c3aee3a52982c3d701940e9.pdf,attestation_urssaf,True,,,,,1975-12-18,True,True,True,True,False
ba7f64d2d9f7f122d5a063dcdde98e28.pdf,attestation_urssaf,True,,,,,1990-08-05,True,True,True,True,False
bae1a9d7de1318c9881942bef4c73832.pdf,attestation_urssaf,True,,,,,1974-09-27,True,True,True,True,False
bb290128af1260f409ac763272b63aab.pdf,attestation_urssaf,True,,,,,1993-02-21,True,True,True,True,False
bc7d1f28247c020979c2192a618499d0.pdf,attestation_urssaf,True,,,,,2002-10-07,True,True,True,True,False
bcb423f1f55faade533e378df9605bff.pdf,attestation_urssaf,True,,,,,1975-12-11,True,True,True,True,False
c0bfea48b5b6449a5496fb7ab37ab97f.pdf,attestation_urssaf,True,,,,,2006-06-06,True,True,True,True,False
c65e3b0be8d0eebf797bff1903ac10a4.pdf,attestation_urssaf,True,,,,,2019-12-09,True,True,True,True,False
c67b194992326cbded0b71128d49fcf7.pdf,attestation_urssaf,True,,,,,2012-02-13,True,True,True,True,False
c761423365908c62d135f62c73ee6500.pdf,attestation_urssaf,True,,,,,1980-09-25,True,True,True,True,False
c8a4bc5226e7d74fba1e7f20a22d165d.pdf,attestation_urssaf,True,,,,,2001-05-06,True,True,True,True,False
c9f6f5e4bd524851309759561e3228e8.pdf,attestation_urssaf,True,,,,,2016-06-20,True,True,True,True,False
ca820ff4fa3daaf47baed432735697a1.pdf,attestation_urssaf,True,,,,,1972-05-16,True,True,True,True,False
caec31d883037e66813599e665bdb09f.pdf,attestation_urssaf,True,,,,,2006-06-06,True,True,True,True,False
cb8d426d3d76b317cb4d97315d96bd9e.pdf,attestation_urssaf,True,,,,,2023-10-10,True,True,True,True,False
cd284e6b56475445df11a04ba214515b.pdf,attestation_urssaf,True,,,,,2006-09-27,True,True,True,True,False
cd44fb427246f97b1b4799592c233ca0.pdf,attestation_urssaf,True,,,,,1974-08-16,True,True,True,True,False
cd99ad7956181892603b1f80cc1c37a3.pdf,attestation_urssaf,True,,,,,2013-09-15,True,True,True,True,False
ceedfe6d707dbaf349fd6c5688edb796.pdf,attestation_urssaf,True,,,,,1996-12-13,True,True,True,True,False
cf27ef99649b7ad228466a751a9bfb10.pdf,attestation_urssaf,True,,,,,1997-05-01,True,True,True,True,False
d182976ae67636c24c7c2a7f261f20f7.pdf,attestation_urssaf,True,,,,,2024-03-20,True,True,True,True,False
d34e6ceab84fe8ee9f1633a8d85e76d4.pdf,attestation_urssaf,True,,,,,2013-09-15,True,True,True,True,False
d61bc8827e40ca6b28954132e527bac6.pdf,attestation_urssaf,True,,,,,2001-05-15,True,True,True,True,False
d692ef37216f634ba203a08d96607051.pdf,attestation_urssaf,True,,,,,2005-11-12,True,True,True,True,False
d6fee31a559647315f33e665b5dcac3b.pdf,attestation_urssaf,True,,,,,2016-08-25,True,True,True,True,False
d9c17732610804e4984393914331d770.pdf,attestation_urssaf,True,,,,,2018-01-03,True,True,True,True,False
db51cd02592f37956a8fa983abc0697c.pdf,attestation_urssaf,True,,,,,1990-09-11,True,True,True,True,False
dd195d7379f31922b770a9d57cfa1917.pdf,attestation_urssaf,True,,,,,2007-05-09,True,True,True,True,False
dd3e8e64598b639ae2b3ffb5b8935aeb.pdf,attestation_urssaf,True,,,,,1991-08-26,True,True,True,True,False
dd484bb783ae3ce534f8e7765679157a.pdf,attestation_urssaf,True,,,,,2009-10-02,True,True,True,True,False
de5d47c07176229bbcb4fb03bdee0c61.pdf,attestation_urssaf,True,,,,,1972-10-19,True,True,True,True,False
deb2e25e228f52b49efd260eedd39915.pdf,attestation_urssaf,True,,,,,2013-12-04,True,True,True,True,False
e0b25b5ae12e9a1b02c75bb3df3839d5.pdf,attestation_urssaf,True,,,,,1986-10-14,True,True,True,True,False
e18de0c38e1f1c07e29f9b77dca485e1.pdf,attestation_urssaf,True,,,,,1980-04-26,True,True,True,True,False
e3d46a74f7574937365afa67a523c1e8.pdf,attestation_urssaf,True,,,,,1989-08-16,True,True,True,True,False
e4e2162559c942e37ea08be5c1b9f333.pdf,attestation_urssaf,True,,,,,1993-02-21,True,True,True,True,False
e609e8d12ecf7c064430960caba0c224.pdf,attestation_urssaf,True,,,,,2017-11-10,True,True,True,True,False
e6c3caf8fe571ebd8d1dabe842155de1.pdf,attestation_urssaf,True,,,,,2016-12-15,True,True,True,True,False
e6d5621dc63813a57e7ab75c91f733f1.pdf,attestation_urssaf,True,,,,,1976-04-04,True,True,True,True,False
e7526ad8824b4a0eab434ddba6c239ac.pdf,attestation_urssaf,True,,,,,2009-10-02,True,True,True,True,False
e8f4a1e58e24292d61fb159f62215c40.pdf,attestation_urssaf,True,,,,,1994-03-07,True,True,True,True,False
e9cfce49095306f70f39c9a35745f410.pdf,attestation_urssaf,True,,,,,1970-03-24,True,True,True,True,False
ea950b5e667d879eb23a22d21db93d62.pdf,attestation_urssaf,True,,,,,1996-04-10,True,True,True,True,False
ea9c6973adb4890729a8de1ab9395e9b.pdf,attestation_urssaf,True,,,,,2015-09-13,True,True,True,True,False
eb4811a1fd00ae572dbd3dc68f72cfa9.pdf,attestation_urssaf,True,,,,,1977-08-16,True,True,True,True,False
ec607a2a961fd2c7cb9f8f17850fde2b.pdf,attestation_urssaf,True,,,,,2009-03-22,True,True,True,True,False
ece34dccf0dc0e0d0d825c97c3227eee.pdf,attestation_urssaf,True,,,,,1993-05-26,True,True,True,True,False
ee43a7e3f9dd100eb8e1c7809d14b652.pdf,attestation_urssaf,True,,,,,2025-05-21,True,True,True,True,False
eee40d1f22328485b61fb29d7d6566ad.pdf,attestation_urssaf,True,,,,,1982-07-22,True,True,True,True,False
f1ac4b8bc81f9a088acb4bf888850087.pdf,attestation_urssaf,True,,,,,2002-01-25,True,True,True,True,False
f1cfbfc0f82fd057cc95e6e1463c1567.pdf,attestation_urssaf,True,,,,,1997-01-20,True,True,True,True,False
f355928e4bc5c7ab37774d067c1487cb.pdf,attestation_urssaf,True,,,,,2019-10-07,True,True,True,True,False
f819f3c90800291258f621cc838be08d.pdf,attestation_urssaf,True,,,,,2025-02-09,True,True,True,True,False
f87c1a8d3db3324128199b06c7e061fe.pdf,attestation_urssaf,True,,,,,1980-04-26,True,True,True,True,False
f898b4ebb946356f537a117fa0fe324c.pdf,attestation_urssaf,True,,,,,2001-08-06,True,True,True,True,False
